"","x"
"7647",112512682.693438
"7648",119301202.818199
"7649",108633561.923217
"7650",110052723.048769
"7651",103022897.965676
"7652",101372076.915092
"7653",113238398.79535
"7654",106889759.602201
"7655",115756842.559431
"7656",106795679.891731
"7657",107679710.160012
"7658",102092516.382496
"7659",130050434.076699
"7660",109250084.404436
"7661",130311050.503003
"7662",97217725.539234
"7663",99489505.8647239
"7664",110372077.646275
"7665",112469918.950866
"7666",113241241.953363
"7667",100934699.87558
"7668",104865387.742648
"7669",124717931.11731
"7670",107709900.810233
"7671",111446334.86346
"7672",124344986.856851
"7673",109718935.39838
"7674",135572697.610538
"7675",105866733.695846
"7676",123404505.258046
"7677",107992332.398186
"7678",108617254.502519
"7679",113953430.47756
"7680",118829262.824811
"7681",103118262.551063
"7682",104352289.406424
"7683",122869940.824734
"7684",114250799.316646
"7685",106885145.26348
"7686",99280024.4741618
"7687",106877528.371219
"7688",99996761.5336522
"7689",122841659.840281
"7690",112842078.759394
"7691",93363517.2237911
"7692",102938314.88104
"7693",115789530.642707
"7694",121954461.583953
"7695",122195952.736152
"7696",118259424.801661
"7697",111056193.639424
"7698",99097541.051439
"7699",99326761.7271846
"7700",102646675.125939
"7701",118728909.70743
"7702",136961621.522384
"7703",112083953.680502
"7704",116671964.887216
"7705",119966786.707085
"7706",96855449.6056867
"7707",109956900.180015
"7708",115834043.994737
"7709",100713317.649861
"7710",117392489.800324
"7711",91344655.5712861
"7712",128068596.516087
"7713",112642226.947028
"7714",111567573.260124
"7715",128835432.022637
"7716",106780157.902601
"7717",110018948.0941
"7718",104622333.487817
"7719",109291992.918502
"7720",120620885.23607
"7721",119848103.545192
"7722",104003022.992501
"7723",110788050.354563
"7724",105463152.474135
"7725",108253063.219255
"7726",116835266.65767
"7727",104994236.048243
"7728",128807011.503959
"7729",119524578.487238
"7730",119062002.466476
"7731",103909623.157541
"7732",120400955.787801
"7733",98112216.6249616
"7734",105290962.131718
"7735",106508389.818367
"7736",104485275.60136
"7737",102635340.25311
"7738",103537132.492435
"7739",95672978.2486716
"7740",116726618.951528
"7741",98351348.6773244
"7742",119086102.424309
"7743",110134734.512056
"7744",105791503.465524
"7745",141429833.891543
"7746",103436414.025071
"7747",89308683.5120348
"7748",109563440.657921
"7749",119747909.704049
"7750",105143759.959672
"7751",102127604.80525
"7752",91358208.9576113
"7753",122880619.618112
"7754",152184706.998992
"7755",117714969.175834
"7756",120044777.323033
"7757",113070474.33489
"7758",119561685.160888
"7759",111967988.743527
"7760",115826191.593018
"7761",1287878013.27703
"7762",113393107.710685
"7763",105907911.407236
"7764",115796590.123322
"7765",105424640.458311
"7766",124623630.143653
"7767",100397529.83403
"7768",103287310.707875
"7769",151544815.926082
"7770",123810039.801989
"7771",119940975.647697
"7772",106921582.865365
"7773",115308230.577732
"7774",111380597.996433
"7775",114478822.771882
"7776",112404463.569772
"7777",99094096.2368091
"7778",117570696.147463
"7779",106730844.242148
"7780",116733488.812034
"7781",107826373.254482
"7782",110242374.535429
"7783",114529786.665481
"7784",114295920.011436
"7785",137899593.921039
"7786",113915172.256463
"7787",111779159.115453
"7788",117315665.173029
"7789",113031664.009918
"7790",123932232.449983
"7791",97294322.0942904
"7792",107282119.061892
"7793",92344550.6915025
"7794",108514572.259325
"7795",103100337.322911
"7796",120187248.865153
"7797",97457321.096432
"7798",112244186.702857
"7799",105406477.175784
"7800",101780093.96894
"7801",138866611.342676
"7802",115469305.65958
"7803",118575964.45737
"7804",115996413.432255
"7805",107284275.945754
"7806",114875645.174838
"7807",99497039.7218329
"7808",110154183.154635
"7809",110272341.870587
"7810",126645792.554664
"7811",102450916.605457
"7812",107954351.111233
"7813",115433658.594494
"7814",103802045.85792
"7815",102146513.115581
"7816",103650156.253777
"7817",96130909.7644735
"7818",113119546.825599
"7819",106316976.46382
"7820",101875457.0024
"7821",103182655.665071
"7822",99563165.6528776
"7823",112185191.968404
"7824",113547884.732631
"7825",137430363.22568
"7826",115427534.099343
"7827",111571390.79841
"7828",103211411.149021
"7829",94525911.6517301
"7830",116544986.590877
"7831",98574480.6918457
"7832",107051942.803952
"7833",104895007.839949
"7834",113311067.53201
"7835",127174080.254286
"7836",123477266.085812
"7837",112287646.162054
"7838",94620981.6346331
"7839",119639102.068749
"7840",109606595.806848
"7841",108203381.123634
"7842",107001689.486739
"7843",102975677.039728
"7844",112440821.782466
"7845",106538424.809153
"7846",101813705.571549
"7847",106980286.833623
"7848",104078172.74447
"7849",109571180.144423
"7850",100208115.896287
"7851",105629780.544658
"7852",131487103.91336
"7853",104435347.258112
"7854",115542443.623082
"7855",110000793.119979
"7856",108496252.663371
"7857",98611844.9229286
"7858",116240984.938024
"7859",130569435.627681
"7860",110058967.063773
"7861",107410428.538798
"7862",102926787.176143
"7863",128722393.03524
"7864",110288576.661664
"7865",105049047.022885
"7866",123804458.233446
"7867",104806852.868658
"7868",124318918.035327
"7869",96439804.375472
"7870",117601186.526846
"7871",127985713.503778
"7872",114275563.801123
"7873",100978632.163388
"7874",97977665.5285152
"7875",107819556.129245
"7876",106586221.820778
"7877",106961387.496446
"7878",120134207.144847
"7879",102223629.165037
"7880",113537954.215122
"7881",90418964.3520752
"7882",105005927.740807
"7883",115017097.142447
"7884",102392747.442035
"7885",102357070.282436
"7886",202799319.824454
"7887",114844677.531489
"7888",118393622.058588
"7889",114247681.34046
"7890",106073778.035058
"7891",98878843.2388371
"7892",102546162.106135
"7893",115000567.105307
"7894",112989572.748263
"7895",113060689.795308
"7896",112542603.608227
"7897",126528247.123471
"7898",100628175.217424
"7899",106427830.533879
"7900",102415812.960223
"7901",107812108.147893
"7902",116832405.976222
"7903",113534579.367866
"7904",101511889.445351
"7905",102298174.065713
"7906",116349791.474119
"7907",115539465.346288
"7908",125319688.443652
"7909",99245542.2448955
"7910",115663274.094116
"7911",95250041.3710338
"7912",102851915.771047
"7913",103739651.633991
"7914",108868652.051925
"7915",132493869.258549
"7916",103604376.375105
"7917",103610031.40382
"7918",129901004.703762
"7919",115268282.904383
"7920",123612820.808042
"7921",117793830.708704
"7922",108199228.586684
"7923",95939692.1785825
"7924",107232362.878531
"7925",104849479.10995
"7926",97594324.6895082
"7927",108230657.143516
"7928",112589652.832028
"7929",102850644.489789
"7930",105479718.822411
"7931",111503577.634773
"7932",115668445.71286
"7933",123827481.914553
"7934",109998727.257324
"7935",102456290.789766
"7936",103627729.525949
"7937",120940488.698054
"7938",119683426.285014
"7939",100322207.935209
"7940",103422919.660467
"7941",555804931.769413
"7942",108554371.066356
"7943",104825727.331654
"7944",119545654.217224
"7945",117916902.045966
"7946",132961006.196243
"7947",110842546.045117
"7948",113721372.440388
"7949",108875536.985231
"7950",117992650.492004
"7951",199936028.45691
"7952",108025353.735038
"7953",96210241.2324
"7954",120524662.906314
"7955",125756584.855726
"7956",117843222.559134
"7957",113094314.557095
"7958",114780253.975141
"7959",107501653.20863
"7960",109365824.850384
"7961",104363348.563983
"7962",208632005.565336
"7963",109026114.042104
"7964",114217071.041774
"7965",125566017.009431
"7966",105889164.931088
"7967",118994300.280462
"7968",89634220.9703185
"7969",123403901.834098
"7970",102179532.086499
"7971",109532958.453757
"7972",97423695.256526
"7973",99046601.1419071
"7974",114608261.236765
"7975",109220507.046806
"7976",103341894.119701
"7977",101264198.964949
"7978",166309987.233234
"7979",131328197.140223
"7980",137707155.320167
"7981",99736948.8495939
"7982",141159119.79474
"7983",131389757.337547
"7984",109897392.923312
"7985",114186202.765664
"7986",105186784.070732
"7987",101775057.563909
"7988",107011255.111422
"7989",91518380.5184296
"7990",120001306.140853
"7991",104583567.660204
"7992",129262512.127494
"7993",113538399.131107
"7994",106684109.270816
"7995",103816482.88425
"7996",114349135.325098
"7997",111603559.646373
"7998",110271157.89392
"7999",113395791.064064
"8000",113386468.641481
"8001",105779584.292576
"8002",107173184.826335
"8003",108435329.62485
"8004",117956776.253911
"8005",98731533.4530067
"8006",108209192.577244
"8007",113548356.840548
"8008",102704176.166222
"8009",124122912.718471
"8010",117514791.503194
"8011",103073286.424862
"8012",106736100.330837
"8013",113621507.326576
"8014",117773410.010057
"8015",119263415.354372
"8016",106869297.168133
"8017",98061174.0112687
"8018",105529494.879329
"8019",111881177.171425
"8020",101563509.59158
"8021",119993907.959026
"8022",99415220.7299825
"8023",106996931.606075
"8024",111641741.443723
"8025",102058537.24446
"8026",105094299.163994
"8027",100716709.003057
"8028",107191706.426112
"8029",100680020.962772
"8030",108224950.770813
"8031",115693009.996089
"8032",106794350.210102
"8033",99049389.3008357
"8034",110389015.954704
"8035",118224371.797052
"8036",101160602.554874
"8037",105098221.991031
"8038",120555849.865687
"8039",110688309.285557
"8040",99604318.3333173
"8041",112540236.673831
"8042",117417494.415419
"8043",108731479.430193
"8044",98461153.9141231
"8045",118219052.898388
"8046",137734106.769478
"8047",120871178.131483
"8048",106200620.862701
"8049",104722243.39704
"8050",108885316.259195
"8051",107550739.305243
"8052",105833069.734315
"8053",118772361.599974
"8054",110370336.365977
"8055",116224892.679479
"8056",115257633.707031
"8057",100898158.281945
"8058",123178363.025798
"8059",108708555.85467
"8060",107616995.661264
"8061",111065593.776538
"8062",106977105.355757
"8063",99394292.0465986
"8064",132786811.859374
"8065",98784308.7441627
"8066",104476242.224645
"8067",109019643.736867
"8068",110382786.440662
"8069",102843162.598329
"8070",103503248.852625
"8071",112667526.759982
"8072",112918292.80152
"8073",98780386.2828513
"8074",106567770.188587
"8075",115927595.729433
"8076",108476707.803015
"8077",97049739.1490913
"8078",119075307.778961
"8079",108317628.633768
"8080",123980993.341167
"8081",105992843.749192
"8082",99737005.1476729
"8083",98947878.8097277
"8084",109981446.948365
"8085",115566278.663323
"8086",106780036.964432
"8087",102958071.096074
"8088",97959756.7058977
"8089",103436546.53535
"8090",108665595.986526
"8091",103336588.682247
"8092",111053298.112108
"8093",100854056.073064
"8094",102225468.590353
"8095",132605271.039348
"8096",108520747.363891
"8097",114886132.636179
"8098",104499226.068939
"8099",123148488.442294
"8100",111511265.034738
"8101",100803175.089798
"8102",109975361.077933
"8103",96612288.8721122
"8104",112842827.292117
"8105",120449328.460401
"8106",111584794.481279
"8107",116463739.590785
"8108",101796152.085063
"8109",114071116.270963
"8110",120715450.263345
"8111",108727917.839071
"8112",111271425.559731
"8113",99910766.3670339
"8114",111282562.048537
"8115",101252599.203269
"8116",124545217.550951
"8117",116883975.116857
"8118",120935984.008992
"8119",105530403.912471
"8120",102487067.70056
"8121",106059716.9401
"8122",154219955.336493
"8123",106222400.148887
"8124",109142604.315082
"8125",115538125.07199
"8126",97072573.2625739
"8127",102839803.741332
"8128",231091844.543172
"8129",97882480.2926885
"8130",100502643.837619
"8131",101701572.294552
"8132",121069995.61515
"8133",97524112.8242981
"8134",148353088.929994
"8135",98605472.063595
"8136",99428264.5348011
"8137",98779386.7574162
"8138",113030650.997695
"8139",94350980.6245093
"8140",102789558.75333
"8141",110218474.031643
"8142",131736684.498036
"8143",113189447.305022
"8144",89838353.2187545
"8145",117231630.709309
"8146",112608695.478365
"8147",157032830.952865
"8148",111078844.222531
"8149",108546511.685331
"8150",100701141.499356
"8151",110333971.90786
"8152",109926741.50348
"8153",105492625.662161
"8154",117522260.370142
"8155",112349736.196918
"8156",123434410.992798
"8157",101940393.385919
"8158",112734991.887254
"8159",97917235.1251167
"8160",116680695.180491
"8161",107332990.177177
"8162",101623316.356607
"8163",114372219.468601
"8164",118366115.593114
"8165",108405382.466232
"8166",102993601.382572
"8167",118447402.284944
"8168",118569474.054829
"8169",119095498.302039
"8170",104650118.391084
"8171",107251649.250875
"8172",108827517.233333
"8173",96494235.5742472
"8174",102220233.62105
"8175",106158922.734625
"8176",109625242.815424
"8177",122068611.812862
"8178",106537955.305234
"8179",103239157.631343
"8180",109621926.747623
"8181",108136404.177934
"8182",120155585.381583
"8183",103610023.466827
"8184",102250186.143684
"8185",95878151.2613887
"8186",114239933.231788
"8187",131128774.938746
"8188",98988395.1521326
"8189",121462153.747958
"8190",104427558.806365
"8191",108129802.06724
"8192",101038403.299518
"8193",94818163.1896788
"8194",107174834.35252
"8195",101389881.534035
"8196",116809332.828205
"8197",129627961.851653
"8198",110417201.666287
"8199",102260106.867085
"8200",113642818.2249
"8201",105808141.458623
"8202",114204180.775246
"8203",100931539.809917
"8204",112829892.618444
"8205",121223821.995422
"8206",103563464.109982
"8207",105834132.913389
"8208",108555721.443567
"8209",111056185.008733
"8210",103800308.032712
"8211",122918952.592952
"8212",108715350.931942
"8213",114752328.477665
"8214",105710272.763278
"8215",110637264.602606
"8216",111442579.291644
"8217",107000965.131258
"8218",113176177.875271
"8219",103197067.806179
"8220",110516883.909334
"8221",108487286.694661
"8222",108010489.852001
"8223",115845996.308286
"8224",92751604.0388911
"8225",107960229.420829
"8226",95613042.3101162
"8227",434830582.976699
"8228",106891816.062149
"8229",105962724.63789
"8230",117397754.403267
"8231",109271014.07943
"8232",97285897.0743199
"8233",113324458.058228
"8234",104008758.690262
"8235",105368161.023039
"8236",107259031.590676
"8237",114038787.044201
"8238",99430088.4619455
"8239",128272147.747037
"8240",102560801.460879
"8241",106111787.396402
"8242",128419400.590011
"8243",108351804.595407
"8244",108302547.545238
"8245",122951501.31456
"8246",107076874.497043
"8247",111360438.067366
"8248",106773344.656687
"8249",129362060.635065
"8250",101782136.223209
"8251",103984210.298064
"8252",105374464.700955
"8253",104205981.716619
"8254",101503582.947314
"8255",118016849.861925
"8256",98297839.5536223
"8257",114141820.738389
"8258",109837981.296123
"8259",97929156.1545721
"8260",96626924.6795169
"8261",114324148.836897
"8262",102370832.783922
"8263",118312725.720222
"8264",105281252.267231
"8265",154122529.277462
"8266",99332572.3077969
"8267",103602078.522245
"8268",103960863.414512
"8269",127148566.79746
"8270",103301157.961207
"8271",92787664.0762108
"8272",123007724.985595
"8273",122826939.703421
"8274",116784081.267104
"8275",118466698.820908
"8276",100069166.954201
"8277",109921480.411826
"8278",103296151.394363
"8279",95652388.6395639
"8280",105552743.891003
"8281",99253053.389407
"8282",108654385.711812
"8283",99491147.4617957
"8284",265398202.46125
"8285",102810033.898835
"8286",104371634.865261
"8287",139633681.833309
"8288",114309800.478448
"8289",113462540.709305
"8290",111493425.853423
"8291",102420741.195868
"8292",120145067.181785
"8293",114729229.934907
"8294",110355740.117968
"8295",140123044.084074
"8296",116696256.99642
"8297",141105196.81332
"8298",108608935.968596
"8299",107278804.951755
"8300",100599630.277703
"8301",102395844.517862
"8302",112241154.422237
"8303",109539403.032728
"8304",100233788.600137
"8305",121085875.005709
"8306",117468420.94175
"8307",113643129.410848
"8308",107792758.40915
"8309",126059936.459549
"8310",103037420.278999
"8311",118516228.205582
"8312",114094602.365589
"8313",105996364.295804
"8314",98055423.9482188
"8315",110175329.07975
"8316",117958551.850146
"8317",110293522.213743
"8318",103881496.120626
"8319",111204917.475596
"8320",104124063.721741
"8321",95269477.6824393
"8322",102164061.382433
"8323",110927825.745076
"8324",108114279.582804
"8325",115012840.279579
"8326",117104355.617095
"8327",119958172.374928
"8328",107999234.8141
"8329",107597539.794111
"8330",125546648.138572
"8331",107006658.549487
"8332",105120081.406606
"8333",112093787.279506
"8334",107908170.842264
"8335",107754410.020343
"8336",112446928.426152
"8337",104707288.351218
"8338",110779934.795379
"8339",103095652.856624
"8340",94868864.1707029
"8341",107190002.557764
"8342",114586121.501786
"8343",136328763.989023
"8344",96595013.7828188
"8345",94374879.7272509
"8346",94536237.3142267
"8347",115948438.45766
"8348",136260651.081979
"8349",116791318.052483
"8350",103079163.615882
"8351",97417805.9823158
"8352",105119908.885784
"8353",107445936.765967
"8354",111996085.785325
"8355",108989061.070416
"8356",101019768.075821
"8357",111099369.078742
"8358",123026182.783744
"8359",113151292.35596
"8360",134851404.609041
"8361",116382286.99525
"8362",109785622.804112
"8363",117578544.809533
"8364",137639866.26981
"8365",96985894.1306449
"8366",100363707.179243
"8367",115960723.300335
"8368",110974679.958419
"8369",104335381.551381
"8370",107681543.90722
"8371",115014767.626022
"8372",110366394.072472
"8373",114205043.171741
"8374",116484089.153763
"8375",106499967.399472
"8376",110702200.530499
"8377",112064458.425803
"8378",97772711.3141968
"8379",115843673.294743
"8380",100264240.712412
"8381",112699599.619181
"8382",113960346.499251
"8383",111179296.954338
"8384",109970763.411547
"8385",109617020.908994
"8386",100447053.839959
"8387",109811977.360812
"8388",104471798.839148
"8389",108225291.044679
"8390",97146178.3527951
"8391",119796401.815784
"8392",106373070.295026
"8393",123278544.178999
"8394",119274224.052713
"8395",109955858.341864
"8396",110103809.439722
"8397",115024068.486892
"8398",95396773.6762366
"8399",115650163.040129
"8400",110629856.659696
"8401",100277778.372424
"8402",105701791.867515
"8403",120846361.871002
"8404",331837246.514384
"8405",112826685.631451
"8406",107153689.804024
"8407",120115573.746545
"8408",105683537.534437
"8409",108390212.34079
"8410",108121431.774351
"8411",115017168.524722
"8412",108727350.12844
"8413",116813476.151095
"8414",109657804.582
"8415",112250139.747274
"8416",120884540.616628
"8417",110894608.970205
"8418",108856749.365111
"8419",117734904.089329
"8420",108457897.430012
"8421",110171996.000075
"8422",114334036.105433
"8423",106411176.512735
"8424",106049575.818889
"8425",111365316.080385
"8426",100319431.124891
"8427",97073610.5066555
"8428",113127560.684223
"8429",112666801.604278
"8430",121671121.879449
"8431",101852761.875405
"8432",104345389.316472
"8433",139160953.368526
"8434",101441932.05782
"8435",209181912.743151
"8436",111347785.716958
"8437",116167713.617674
"8438",120852269.864605
"8439",99802417.1738659
"8440",120188220.946453
"8441",111095331.38206
"8442",109768096.399457
"8443",100417539.689925
"8444",180980598.298395
"8445",98945158.1614616
"8446",108448632.587921
"8447",103169206.677646
"8448",108367880.104186
"8449",92956002.5380949
"8450",112534143.366579
"8451",107632476.849973
"8452",123217594.14788
"8453",107140123.579059
"8454",106974113.928773
"8455",117610543.644655
"8456",108416848.848965
"8457",115012794.499043
"8458",108206490.660394
"8459",112219845.607341
"8460",117767798.016978
"8461",117637837.782493
"8462",122052994.550123
"8463",100631180.0356
"8464",123013139.935772
"8465",101553160.107787
"8466",111896132.813818
"8467",103725145.524677
"8468",103897579.780574
"8469",105730116.803015
"8470",107064242.553645
"8471",123004032.124719
"8472",116193860.324954
"8473",97712386.9030437
"8474",112688377.179357
"8475",127596240.988455
"8476",97553988.4582023
"8477",106426194.037342
"8478",102364271.523501
"8479",108959823.076583
"8480",108274418.959332
"8481",107559756.05661
"8482",124016409.142506
"8483",109641905.113605
"8484",108850887.008362
"8485",96710805.3431393
"8486",97318244.8143412
"8487",107715924.41807
"8488",118622679.302331
"8489",107393269.845754
"8490",105328283.098064
"8491",111183692.408941
"8492",97318991.041536
"8493",162223834.09133
"8494",105946339.099435
"8495",119521455.666289
"8496",117246428.115629
"8497",104103758.265286
"8498",106847042.194227
"8499",109676415.819432
"8500",99450226.0858268
"8501",130893559.336483
"8502",95451665.3694128
"8503",107119386.502442
"8504",111755996.114658
"8505",177298879.543691
"8506",112860008.460607
"8507",126252323.879734
"8508",108480127.094801
"8509",114104095.379497
"8510",118548836.757219
"8511",109048414.728388
"8512",104907708.004663
"8513",118085418.230727
"8514",112626562.667957
"8515",111778426.715421
"8516",98282716.9022668
"8517",124983155.938672
"8518",107500380.815212
"8519",114927550.673018
"8520",107620717.165718
"8521",161912959.413527
"8522",114133517.821388
"8523",120913274.819097
"8524",120877422.22709
"8525",286890105.160203
"8526",97381004.1938902
"8527",114116943.623364
"8528",102747629.521812
"8529",158195627.624457
"8530",104745210.306497
"8531",138998717.226646
"8532",109170467.875787
"8533",134101513.025531
"8534",121032429.471021
"8535",97923504.7725023
"8536",107411617.216898
"8537",113879669.671885
"8538",110836788.466937
"8539",100034035.558164
"8540",92995010.2308874
"8541",115439032.059027
"8542",101126534.038569
"8543",90867341.3180198
"8544",126279282.408375
"8545",102516971.430166
"8546",110674747.468946
"8547",104178871.920859
"8548",103891728.188967
"8549",109368790.73111
"8550",115671637.515154
"8551",114683783.224445
"8552",112990448.15093
"8553",115162929.757173
"8554",103668782.878588
"8555",102126735.994086
"8556",111574662.868248
"8557",116349585.024424
"8558",104532229.863592
"8559",111270426.097515
"8560",168978848.079643
"8561",108116799.091002
"8562",110837360.49046
"8563",119285413.589814
"8564",106895115.42497
"8565",118288929.412819
"8566",102508846.507211
"8567",110811488.277993
"8568",102813663.314741
"8569",111200073.35795
"8570",102807321.156318
"8571",119808764.269442
"8572",105257968.598428
"8573",97351393.1127687
"8574",112083044.319917
"8575",111661401.977729
"8576",98833624.989807
"8577",107634678.18721
"8578",124350470.509263
"8579",113295172.5522
"8580",177625178.00842
"8581",115052679.087905
"8582",156191471.578353
"8583",114453537.698302
"8584",104488966.818975
"8585",122242898.907761
"8586",94560732.2184612
"8587",112163575.132606
"8588",109888635.372432
"8589",120813404.837259
"8590",118880452.444405
"8591",106341045.057967
"8592",116059645.8126
"8593",107126350.043932
"8594",124485723.268896
"8595",110049376.284631
"8596",105562487.237686
"8597",106309629.512925
"8598",107780207.064202
"8599",135590688.173007
"8600",105849596.502169
"8601",109624193.081423
"8602",107962213.578855
"8603",117636885.201304
"8604",103824796.507759
"8605",105969477.67208
"8606",104778505.16772
"8607",114229038.4642
"8608",120708917.592211
"8609",139336618.773152
"8610",110170874.861713
"8611",113198904.70244
"8612",103316299.791442
"8613",110168927.374738
"8614",112022440.388111
"8615",107928547.897251
"8616",114111126.172926
"8617",114748243.716334
"8618",109372969.937914
"8619",109651769.612378
"8620",106659698.128685
"8621",105235569.659795
"8622",109212355.317345
"8623",110696988.091847
"8624",114446191.837926
"8625",107839362.942376
"8626",108600811.877467
"8627",114411520.975753
"8628",117010302.799045
"8629",90628058.0651339
"8630",112476386.790141
"8631",111507723.451339
"8632",109813488.688683
"8633",108027287.593622
"8634",102843135.446849
"8635",114190934.326564
"8636",101772014.320354
"8637",102331673.550529
"8638",112586592.19635
"8639",120139637.081945
"8640",109931323.827361
"8641",102673582.024326
"8642",119612452.650394
"8643",118036840.176795
"8644",108246585.070237
"8645",106720139.385047
"8646",102344649.631708
"8647",114860942.955363
"8648",111193730.364548
"8649",109305863.028941
"8650",106704842.709869
"8651",101443698.670397
"8652",111933311.240244
"8653",131907314.801953
"8654",106690910.694103
"8655",110749134.177127
"8656",113359438.792399
"8657",112819682.273589
"8658",114862450.192871
"8659",108300022.584381
"8660",115387171.385724
"8661",106914988.260949
"8662",115440041.650617
"8663",124334486.565919
"8664",107544021.861921
"8665",188370437.652299
"8666",113872531.357233
"8667",124081054.833762
"8668",111565538.05844
"8669",106067089.515891
"8670",116383982.795169
"8671",99814094.2768645
"8672",113297489.919111
"8673",118333853.662648
"8674",102291589.241243
"8675",104048607.247256
"8676",101944087.953477
"8677",99087185.6131525
"8678",116300442.232028
"8679",108411470.75731
"8680",104400621.853691
"8681",95664850.9253855
"8682",114790596.386486
"8683",101706013.053446
"8684",118336943.827148
"8685",115052925.846363
"8686",112710849.382303
"8687",108274129.808183
"8688",139007002.287253
"8689",108325771.814553
"8690",122783974.352214
"8691",124186590.68115
"8692",121590010.589975
"8693",105544593.685359
"8694",109164379.43286
"8695",116814819.03588
"8696",109738714.586783
"8697",133616702.975685
"8698",104061677.509588
"8699",107742928.919202
"8700",103231448.925598
"8701",104695151.6382
"8702",104747987.517098
"8703",112767553.845927
"8704",112587943.232895
"8705",104814202.040908
"8706",103509391.875979
"8707",123409922.352951
"8708",95087353.4281513
"8709",104124349.1979
"8710",112200683.309849
"8711",109649204.637582
"8712",121656984.353739
"8713",108861702.901897
"8714",120608047.906474
"8715",116457909.190326
"8716",104397434.238822
"8717",114872832.316017
"8718",118651645.884077
"8719",106703514.289787
"8720",117983988.441825
"8721",108273554.854098
"8722",123961517.085081
"8723",97876522.8211394
"8724",108909864.264447
"8725",110457762.15158
"8726",104077954.74099
"8727",95936301.1457371
"8728",105571416.31722
"8729",123708132.303902
"8730",105970595.987959
"8731",113377964.313713
"8732",112582681.721478
"8733",124968213.783482
"8734",116450838.781911
"8735",119941643.868749
"8736",103694941.98579
"8737",120899088.593651
"8738",109924691.994173
"8739",111501677.148313
"8740",126218951.444154
"8741",109670717.721013
"8742",114791880.647137
"8743",122956090.077243
"8744",114065831.101012
"8745",109440239.993237
"8746",103824308.70663
"8747",119088598.295932
"8748",109351194.798086
"8749",115276454.023945
"8750",104958615.92338
"8751",101572183.835381
"8752",108643816.862648
"8753",108893959.989047
"8754",99134287.8283505
"8755",124033744.232035
"8756",105559208.564735
"8757",121031930.976306
"8758",106074378.507174
"8759",106865875.753457
"8760",105231171.451709
"8761",98946807.2433493
"8762",94978510.97419
"8763",98325610.9303619
"8764",120198285.396749
"8765",110823182.801169
"8766",109001535.693228
"8767",113522585.346763
"8768",119298464.989792
"8769",134051198.236581
"8770",103586440.998235
"8771",98847222.6945397
"8772",107345200.106489
"8773",96565026.0576691
"8774",108941429.037502
"8775",159779228.044767
"8776",119305886.782358
"8777",258786289.758795
"8778",221932721.979171
"8779",125266050.579228
"8780",108979354.228838
"8781",102494145.575821
"8782",104446556.357964
"8783",97231880.5304617
"8784",113609789.886752
"8785",121198876.415301
"8786",106830880.999049
"8787",97887848.0153115
"8788",106405377.09993
"8789",104526782.685833
"8790",111249729.392678
"8791",105349380.371759
"8792",105645710.96753
"8793",121012836.916024
"8794",107319409.872403
"8795",115494722.197443
"8796",92577973.2489
"8797",134766473.876428
"8798",103547718.933559
"8799",130456500.826584
"8800",103791780.956932
"8801",105065046.208861
"8802",99681376.5300929
"8803",107536895.203989
"8804",104441019.530014
"8805",94847934.4562929
"8806",100094807.338858
"8807",127881249.930295
"8808",107122656.205715
"8809",112219083.863987
"8810",230053593.103003
"8811",99140747.9848318
"8812",105663848.245112
"8813",129072170.896589
"8814",107632570.856685
"8815",153164077.915306
"8816",112865114.399219
"8817",110357000.289795
"8818",112862032.678168
"8819",117734550.207839
"8820",113871090.369443
"8821",114894268.70207
"8822",116467829.952015
"8823",113693575.268598
"8824",128323104.265971
"8825",110532704.105071
"8826",112018333.560093
"8827",115379427.115715
"8828",130197713.963339
"8829",103527175.145449
"8830",118771363.799828
"8831",145355339.623914
"8832",108535595.96668
"8833",107804611.201461
"8834",115518506.47557
"8835",101192092.052307
"8836",105706316.297089
"8837",106005031.331293
"8838",136740575.065672
"8839",116975197.960251
"8840",111185728.501235
"8841",122715569.671782
"8842",108331267.306126
"8843",111429107.365536
"8844",118165098.192519
"8845",108222151.535694
"8846",118742258.586556
"8847",105778047.757802
"8848",96649346.1455158
"8849",143396187.606999
"8850",111884136.382633
"8851",100534616.860426
"8852",109251200.490634
"8853",104442140.478308
"8854",127008594.781213
"8855",117290264.430514
"8856",118841998.179034
"8857",128740665.690046
"8858",120301958.483404
"8859",137267866.024339
"8860",135280856.277192
"8861",107110578.98917
"8862",103723021.048088
"8863",131772983.619699
"8864",125911364.284844
"8865",115889363.22005
"8866",116493033.785082
"8867",105622848.353105
"8868",108494284.185569
"8869",104384518.474046
"8870",114295044.015889
"8871",124106123.451878
"8872",104450771.951682
"8873",139504008.687018
"8874",105971645.764942
"8875",115929090.316288
"8876",133311835.014627
"8877",108179677.28177
"8878",105989690.155887
"8879",93782273.0371862
"8880",104569741.763174
"8881",112065701.496091
"8882",118185571.993604
"8883",101485633.750519
"8884",98447933.4147089
"8885",140725474.431794
"8886",109286289.305308
"8887",105059253.528747
"8888",107479141.372697
"8889",105964325.782574
"8890",116099282.555097
"8891",123034796.625509
"8892",106688483.087386
"8893",104506648.532366
"8894",102675711.764494
"8895",119538320.160612
"8896",95489196.051132
"8897",106886544.819608
"8898",119856536.625814
"8899",114895383.979837
"8900",120425575.805515
"8901",106129552.92485
"8902",103208298.856108
"8903",113300628.436684
"8904",114643777.101166
"8905",101054100.33329
"8906",106098351.200793
"8907",97028217.1409985
